byte_val,timing,is_target,predicted_key
130,9932,0,0
131,10078,0,0
131,10010,0,0
131,10280,0,0
131,10174,0,0
131,9894,0,0
131,10132,0,0
131,10118,0,0
131,9980,0,0
131,10012,0,0
131,9978,0,0
132,9976,0,0
132,9982,0,0
132,9944,0,0
132,10022,0,0
132,10004,0,0
132,9922,0,0
132,9918,0,0
132,10004,0,0
132,9956,0,0
132,9980,0,0
133,9800,0,0
133,9976,0,0
133,9990,0,0
133,9712,0,0
133,10170,0,0
133,10320,0,0
133,10396,0,0
133,10060,0,0
133,9970,0,0
133,9908,0,0
134,9918,0,0
134,9886,0,0
134,9974,0,0
134,9880,0,0
134,10004,0,0
134,10092,0,0
134,9994,0,0
134,10018,0,0
134,9822,0,0
134,9920,0,0
135,9934,0,0
135,9964,0,0
135,9904,0,0
135,9906,0,0
135,9844,0,0
135,9776,0,0
135,9858,0,0
135,9950,0,0
135,10066,0,0
135,9952,0,0
136,10248,0,0
136,10078,0,0
136,9930,0,0
136,10120,0,0
136,10360,0,0
136,10256,0,0
136,10360,0,0
136,10182,0,0
136,10220,0,0
136,10394,0,0
137,10406,0,0
137,10138,0,0
137,9862,0,0
137,9994,0,0
137,9984,0,0
137,10028,0,0
137,9948,0,0
137,9934,0,0
137,10092,0,0
137,10296,0,0
138,9986,0,0
138,10074,0,0
138,9948,0,0
138,10108,0,0
138,9956,0,0
138,9988,0,0
138,9950,0,0
138,9958,0,0
138,9922,0,0
138,9972,0,0
139,9936,0,0
139,9984,0,0
139,9924,0,0
139,9916,0,0
139,9866,0,0
139,9782,0,0
139,9906,0,0
139,9986,0,0
139,9798,0,0
139,9690,0,0
140,9924,0,0
140,9836,0,0
140,10072,0,0
140,10158,0,0
140,10404,0,0
140,9870,0,0
140,10014,0,0
140,9858,0,0
140,10270,0,0
140,10458,0,0
141,10406,0,0
141,10498,0,0
141,10330,0,0
141,10330,0,0
141,10450,0,0
141,10220,0,0
141,10176,0,0
141,9780,0,0
141,9866,0,0
141,9922,0,0
142,9936,0,0
142,10012,0,0
142,10508,0,0
142,10420,0,0
142,10000,0,0
142,10206,0,0
142,10310,0,0
142,10340,0,0
142,9936,0,0
142,9942,0,0
143,9978,0,0
143,9850,0,0
143,10094,0,0
143,9952,0,0
143,9896,0,0
143,9998,0,0
143,9938,0,0
143,9914,0,0
143,10068,0,0
143,10130,0,0
144,10036,0,0
144,10306,0,0
144,10218,0,0
144,10046,0,0
144,9842,0,0
144,10022,0,0
144,9920,0,0
144,9860,0,0
144,9776,0,0
144,9988,0,0
145,10106,0,0
145,10360,0,0
145,10522,0,0
145,10320,0,0
145,10450,0,0
145,10318,0,0
145,10484,0,0
145,10452,0,0
145,10286,0,0
145,10244,0,0
146,9894,0,0
146,9984,0,0
146,9976,0,0
146,10006,0,0
146,9888,0,0
146,9944,0,0
146,10032,0,0
146,9992,0,0
146,9702,0,0
146,9712,0,0
147,9810,0,0
147,10060,0,0
147,10042,0,0
147,10070,0,0
147,9900,0,0
147,9902,0,0
147,9818,0,0
147,9894,0,0
147,9864,0,0
147,9924,0,0
148,9962,0,0
148,9904,0,0
148,9986,0,0
148,9738,0,0
148,10044,0,0
148,10086,0,0
148,9872,0,0
148,10054,0,0
148,9840,0,0
148,10054,0,0
149,10436,0,0
149,10242,0,0
149,10384,0,0
149,9960,0,0
149,10022,0,0
149,10000,0,0
149,9994,0,0
149,9956,0,0
149,9952,0,0
149,9918,0,0
150,10012,0,0
150,10098,0,0
150,10026,0,0
150,10032,0,0
150,9834,0,0
150,9970,0,0
150,10012,0,0
150,10166,0,0
150,10332,0,0
150,10064,0,0
151,9966,0,0
151,9936,0,0
151,10064,0,0
151,10258,0,0
151,10024,0,0
151,10056,0,0
151,9966,0,0
151,9888,0,0
151,9914,0,0
151,9890,0,0
152,9998,0,0
152,9994,0,0
152,9928,0,0
152,9938,0,0
152,9958,0,0
152,9826,0,0
152,9796,0,0
152,9886,0,0
152,10028,0,0
152,10042,0,0
153,9930,0,0
153,9948,0,0
153,10154,0,0
153,9972,0,0
153,9946,0,0
153,9880,0,0
153,9818,0,0
153,9972,0,0
153,9914,0,0
153,9948,0,0
154,9728,0,0
154,9920,0,0
154,10084,0,0
154,9884,0,0
154,9550,0,0
154,9862,0,0
154,9856,0,0
154,9986,0,0
154,10008,0,0
154,10026,0,0
155,9748,0,0
155,10030,0,0
155,9874,0,0
155,10018,0,0
155,9982,0,0
155,10378,0,0
155,10356,0,0
155,10020,0,0
155,9964,0,0
155,9928,0,0
156,9870,0,0
156,9786,0,0
156,9800,0,0
156,10018,0,0
156,9950,0,0
156,9866,0,0
156,9990,0,0
156,10298,0,0
156,10430,0,0
156,10542,0,0
157,10314,0,0
157,10364,0,0
157,9988,0,0
157,9882,0,0
157,9988,0,0
157,9900,0,0
157,9986,0,0
157,9996,0,0
157,10068,0,0
157,9856,0,0
158,9904,0,0
158,9926,0,0
158,10382,0,0
158,9962,0,0
158,9980,0,0
158,10002,0,0
158,10086,0,0
158,9970,0,0
158,9808,0,0
158,9982,0,0
159,9932,0,0
159,10004,0,0
159,9836,0,0
159,9902,0,0
159,9826,0,0
159,9626,0,0
159,9680,0,0
159,9514,0,0
159,9852,0,0
159,10038,0,0
160,9914,0,0
160,9962,0,0
160,9960,0,0
160,9862,0,0
160,9710,0,0
160,9786,0,0
160,9716,0,0
160,9858,0,0
160,9682,0,0
160,9926,0,0
161,10008,0,0
161,10306,0,0
161,10384,0,0
161,10400,0,0
161,10508,0,0
161,10278,0,0
161,10462,0,0
161,10294,0,0
161,10242,0,0
161,10410,0,0
162,10232,0,0
162,10328,0,0
162,10030,0,0
162,9766,0,0
162,9970,0,0
162,9954,0,0
162,10050,0,0
162,9970,0,0
162,9986,0,0
162,9916,0,0
163,9994,0,0
163,9962,0,0
163,9974,0,0
163,9926,0,0
163,10096,0,0
163,9950,0,0
163,10086,0,0
163,10352,0,0
163,10196,0,0
163,9928,0,0
164,10010,0,0
164,9964,0,0
164,9998,0,0
164,10074,0,0
164,10118,0,0
164,10242,0,0
164,10462,0,0
164,10450,0,0
164,10206,0,0
164,9980,0,0
165,10008,0,0
165,9996,0,0
165,9872,0,0
165,9938,0,0
165,9956,0,0
165,9900,0,0
165,9968,0,0
165,9950,0,0
165,10024,0,0
165,9760,0,0
166,9932,0,0
166,10058,0,0
166,10342,0,0
166,10298,0,0
166,10394,0,0
166,10464,0,0
166,10136,0,0
166,9950,0,0
166,9920,0,0
166,10118,0,0
167,10022,0,0
167,10090,0,0
167,10198,0,0
167,10004,0,0
167,10002,0,0
167,9964,0,0
167,9984,0,0
167,9974,0,0
167,9990,0,0
167,10022,0,0
168,10112,0,0
168,9946,0,0
168,9940,0,0
168,9956,0,0
168,10056,0,0
168,10268,0,0
168,10158,0,0
168,9986,0,0
168,10002,0,0
168,9992,0,0
169,9906,0,0
169,9846,0,0
169,9586,0,0
169,9904,0,0
169,10026,0,0
169,10018,0,0
169,9966,0,0
169,10030,0,0
169,9984,0,0
169,10194,0,0
170,10042,0,0
170,10108,0,0
170,9970,0,0
170,10064,0,0
170,9832,0,0
170,9926,0,0
170,9814,0,0
170,9852,0,0
170,9662,0,0
170,9934,0,0
171,9746,0,0
171,9976,0,0
171,10092,0,0
171,10014,0,0
171,10018,0,0
171,9966,0,0
171,9976,0,0
171,9826,0,0
171,9638,0,0
171,9748,0,0
172,9668,0,0
172,9622,0,0
172,10274,0,0
172,10432,0,0
172,9952,0,0
172,9966,0,0
172,10000,0,0
172,9998,0,0
172,9824,0,0
172,10074,0,0
173,9942,0,0
173,9912,0,0
173,10058,0,0
173,9960,0,0
173,9912,0,0
173,9874,0,0
173,9834,0,0
173,9852,0,0
173,9930,0,0
173,9890,0,0
174,9984,0,0
174,10134,0,0
174,10284,0,0
174,10340,0,0
174,10036,0,0
174,9952,0,0
174,9946,0,0
174,10064,0,0
174,9970,0,0
174,9950,0,0
175,10312,0,0
175,10028,0,0
175,10060,0,0
175,9940,0,0
175,9790,0,0
175,9994,0,0
175,9980,0,0
175,10136,0,0
175,10344,0,0
175,10248,0,0
176,10420,0,0
176,10286,0,0
176,10356,0,0
176,10258,0,0
176,10278,0,0
176,10430,0,0
176,10482,0,0
176,10360,0,0
176,10488,0,0
176,10346,0,0
177,10444,0,0
177,10488,0,0
177,10392,0,0
177,10442,0,0
177,10436,0,0
177,10434,0,0
177,10390,0,0
177,10482,0,0
177,10330,0,0
177,10298,0,0
178,9942,0,0
178,9876,0,0
178,9986,0,0
178,9924,0,0
178,9916,0,0
178,10066,0,0
178,10018,0,0
178,9900,0,0
178,10300,0,0
178,9994,0,0
179,9942,0,0
179,10420,0,0
179,10290,0,0
179,10192,0,0
179,9800,0,0
179,9944,0,0
179,9990,0,0
179,9822,0,0
179,10170,0,0
179,10414,0,0
180,10448,0,0
180,10022,0,0
180,10066,0,0
180,9910,0,0
180,9984,0,0
180,10124,0,0
180,10004,0,0
180,10066,0,0
180,9902,0,0
180,9718,0,0
181,9784,0,0
181,9944,0,0
181,9844,0,0
181,9924,0,0
181,10232,0,0
181,10254,0,0
181,10008,0,0
181,10054,0,0
181,9978,0,0
181,9966,0,0
182,9944,0,0
182,9950,0,0
182,9928,0,0
182,9886,0,0
182,9904,0,0
182,10008,0,0
182,9904,0,0
182,10112,0,0
182,10210,0,0
182,9920,0,0
183,9984,0,0
183,10028,0,0
183,10366,0,0
183,10336,0,0
183,10180,0,0
183,10024,0,0
183,9996,0,0
183,9960,0,0
183,9886,0,0
183,10080,0,0
184,9928,0,0
184,9860,0,0
184,9912,0,0
184,9880,0,0
184,9648,0,0
184,9644,0,0
184,9602,0,0
184,9942,0,0
184,10014,0,0
184,9974,0,0
185,9990,0,0
185,9960,0,0
185,9994,0,0
185,9962,0,0
185,9902,0,0
185,9988,0,0
185,10100,0,0
185,9964,0,0
185,9886,0,0
185,9898,0,0
186,9654,0,0
186,9702,0,0
186,9632,0,0
186,9748,0,0
186,9550,0,0
186,9744,0,0
186,9888,0,0
186,9900,0,0
186,9680,0,0
186,9910,0,0
187,9880,0,0
187,9956,0,0
187,9918,0,0
187,10048,0,0
187,9966,0,0
187,9822,0,0
187,10242,0,0
187,10206,0,0
187,10084,0,0
187,10312,0,0
188,9862,0,0
188,10000,0,0
188,10112,0,0
188,9998,0,0
188,9998,0,0
188,10004,0,0
188,9890,0,0
188,10140,0,0
188,9968,0,0
188,9894,0,0
189,10012,0,0
189,9998,0,0
189,10254,0,0
189,10424,0,0
189,10216,0,0
189,10334,0,0
189,10472,0,0
189,10436,0,0
189,10522,0,0
189,10472,0,0
190,10522,0,0
190,10492,0,0
190,10518,0,0
190,10430,0,0
190,9960,0,0
190,9966,0,0
190,9890,0,0
190,10000,0,0
190,9964,0,0
190,10012,0,0
191,9966,0,0
191,9856,0,0
191,9906,0,0
191,10130,0,0
191,10026,0,0
191,9970,0,0
191,9882,0,0
191,9938,0,0
191,9962,0,0
191,10046,0,0
192,10116,0,0
192,10060,0,0
192,9956,0,0
192,9862,0,0
192,9832,0,0
192,9718,0,0
192,9588,0,0
192,9968,0,0
192,9692,0,0
192,9870,0,0
193,9952,0,0
193,10220,0,0
193,10372,0,0
193,10412,0,0
193,10448,0,0
193,10306,0,0
193,10350,0,0
193,10364,0,0
193,10424,0,0
193,10376,0,0
194,9918,0,0
194,9890,0,0
194,10066,0,0
194,10270,0,0
194,9980,0,0
194,9896,0,0
194,10036,0,0
194,10080,0,0
194,9946,0,0
194,9892,0,0
195,9914,0,0
195,10086,0,0
195,10270,0,0
195,10408,0,0
195,10332,0,0
195,10230,0,0
195,10376,0,0
195,9942,0,0
195,9946,0,0
195,9866,0,0
196,9898,0,0
196,9886,0,0
196,9880,0,0
196,9674,0,0
196,10028,0,0
196,10052,0,0
196,9914,0,0
196,9896,0,0
196,9874,0,0
196,9894,0,0
197,10088,0,0
197,9876,0,0
197,9918,0,0
197,9928,0,0
197,9858,0,0
197,9826,0,0
197,9856,0,0
197,9932,0,0
197,9920,0,0
197,10020,0,0
198,9782,0,0
198,9880,0,0
198,9730,0,0
198,9668,0,0
198,9928,0,0
198,9906,0,0
198,9976,0,0
198,10016,0,0
198,9834,0,0
198,9746,0,0
199,9842,0,0
199,9734,0,0
199,9870,0,0
199,9810,0,0
199,9812,0,0
199,10034,0,0
199,9990,0,0
199,9890,0,0
199,9952,0,0
199,9900,0,0
200,9872,0,0
200,9996,0,0
200,9900,0,0
200,10052,0,0
200,9900,0,0
200,9676,0,0
200,10000,0,0
200,9752,0,0
200,10338,0,0
200,10258,0,0
201,10148,0,0
201,10284,0,0
201,9962,0,0
201,9962,0,0
201,10106,0,0
201,10020,0,0
201,10040,0,0
201,10076,0,0
201,9994,0,0
201,9984,0,0
202,10116,0,0
202,10022,0,0
202,10120,0,0
202,10028,0,0
202,10144,0,0
202,10038,0,0
202,9836,0,0
202,10036,0,0
202,10310,0,0
202,10080,0,0
203,10272,0,0
203,10488,0,0
203,10316,0,0
203,10080,0,0
203,9984,0,0
203,9976,0,0
203,9880,0,0
203,9956,0,0
203,10050,0,0
203,9776,0,0
204,10022,0,0
204,10032,0,0
204,9744,0,0
204,9760,0,0
204,9786,0,0
204,9830,0,0
204,10052,0,0
204,9910,0,0
204,10032,0,0
204,9908,0,0
205,10098,0,0
205,9974,0,0
205,9808,0,0
205,9656,0,0
205,9810,0,0
205,9752,0,0
205,9688,0,0
205,9598,0,0
205,9852,0,0
205,9886,0,0
206,9970,0,0
206,10466,0,0
206,10420,0,0
206,10300,0,0
206,10012,0,0
206,10014,0,0
206,10004,0,0
206,9904,0,0
206,10026,0,0
206,9728,0,0
207,10008,0,0
207,9956,0,0
207,10014,0,0
207,10312,0,0
207,9914,0,0
207,9852,0,0
207,10030,0,0
207,9906,0,0
207,9726,0,0
207,9932,0,0
208,9860,0,0
208,10002,0,0
208,9928,0,0
208,9904,0,0
208,10136,0,0
208,10186,0,0
208,9996,0,0
208,9914,0,0
208,10058,0,0
208,9942,0,0
209,9988,0,0
209,10374,0,0
209,10408,0,0
209,10468,0,0
209,10450,0,0
209,10412,0,0
209,10412,0,0
209,10298,0,0
209,10480,0,0
209,10500,0,0
210,9888,0,0
210,9948,0,0
210,9920,0,0
210,9944,0,0
210,10020,0,0
210,9952,0,0
210,10256,0,0
210,10372,0,0
210,10314,0,0
210,10026,0,0
211,10086,0,0
211,9936,0,0
211,10014,0,0
211,9978,0,0
211,9852,0,0
211,9982,0,0
211,9954,0,0
211,9910,0,0
211,10034,0,0
211,9948,0,0
212,9928,0,0
212,9672,0,0
212,9924,0,0
212,9930,0,0
212,10010,0,0
212,9980,0,0
212,9884,0,0
212,10202,0,0
212,9900,0,0
212,10040,0,0
213,10002,0,0
213,10010,0,0
213,10004,0,0
213,9932,0,0
213,9856,0,0
213,10026,0,0
213,10048,0,0
213,10524,0,0
213,10056,0,0
213,10008,0,0
214,9974,0,0
214,9932,0,0
214,10044,0,0
214,10040,0,0
214,9880,0,0
214,9980,0,0
214,9894,0,0
214,9946,0,0
214,10038,0,0
214,9966,0,0
215,10426,0,0
215,9936,0,0
215,10020,0,0
215,9804,0,0
215,9948,0,0
215,9916,0,0
215,9842,0,0
215,9900,0,0
215,9928,0,0
215,9958,0,0
216,9942,0,0
216,9848,0,0
216,10090,0,0
216,10018,0,0
216,9864,0,0
216,9992,0,0
216,9798,0,0
216,9794,0,0
216,9922,0,0
216,9942,0,0
217,9856,0,0
217,9918,0,0
217,9846,0,0
217,9602,0,0
217,9980,0,0
217,10066,0,0
217,10006,0,0
217,9916,0,0
217,10164,0,0
217,9914,0,0
218,10022,0,0
218,9912,0,0
218,9896,0,0
218,10048,0,0
218,10392,0,0
218,10492,0,0
218,10372,0,0
218,10474,0,0
218,10008,0,0
218,9900,0,0
219,9964,0,0
219,10032,0,0
219,10198,0,0
219,9952,0,0
219,10012,0,0
219,9910,0,0
219,9956,0,0
219,9928,0,0
219,9962,0,0
219,9910,0,0
220,9944,0,0
220,10074,0,0
220,10342,0,0
220,10022,0,0
220,9988,0,0
220,10004,0,0
220,9810,0,0
220,10038,0,0
220,9902,0,0
220,9932,0,0
221,9998,0,0
221,9940,0,0
221,10340,0,0
221,9948,0,0
221,10076,0,0
221,9988,0,0
221,10022,0,0
221,10100,0,0
221,10286,0,0
221,10418,0,0
222,10404,0,0
222,10292,0,0
222,10426,0,0
222,10450,0,0
222,10486,0,0
222,10350,0,0
222,10394,0,0
222,10476,0,0
222,10412,0,0
222,10372,0,0
223,10424,0,0
223,10330,0,0
223,10314,0,0
223,10288,0,0
223,10358,0,0
223,10322,0,0
223,10382,0,0
223,10390,0,0
223,10392,0,0
223,10258,0,0
224,10406,0,0
224,10296,0,0
224,10318,0,0
224,10396,0,0
224,10406,0,0
224,10432,0,0
224,10344,0,0
224,10330,0,0
224,10380,0,0
224,10578,0,0
225,10250,0,0
225,10348,0,0
225,10510,0,0
225,10616,0,0
225,10396,0,0
225,10540,0,0
225,10532,0,0
225,10368,0,0
225,10418,0,0
225,10590,0,0
226,10334,0,0
226,10484,0,0
226,10364,0,0
226,10418,0,0
226,10450,0,0
226,10338,0,0
226,10370,0,0
226,10348,0,0
226,10232,0,0
226,9960,0,0
227,10014,0,0
227,9926,0,0
227,10108,0,0
227,10060,0,0
227,9972,0,0
227,10270,0,0
227,10232,0,0
227,10042,0,0
227,9984,0,0
227,9978,0,0
228,10012,0,0
228,9994,0,0
228,9966,0,0
228,9916,0,0
228,10000,0,0
228,9942,0,0
228,9894,0,0
228,9928,0,0
228,10020,0,0
228,9960,0,0
229,9946,0,0
229,10030,0,0
229,9902,0,0
229,9980,0,0
229,9944,0,0
229,10060,0,0
229,9908,0,0
229,9998,0,0
229,10028,0,0
229,10040,0,0
230,10338,0,0
230,10506,0,0
230,10374,0,0
230,10320,0,0
230,10254,0,0
230,9970,0,0
230,10046,0,0
230,10084,0,0
230,9946,0,0
230,9956,0,0
231,9836,0,0
231,9926,0,0
231,10234,0,0
231,10080,0,0
231,9952,0,0
231,9896,0,0
231,9844,0,0
231,9710,0,0
231,10054,0,0
231,10054,0,0
232,10030,0,0
232,9906,0,0
232,10024,0,0
232,9950,0,0
232,9906,0,0
232,9908,0,0
232,9954,0,0
232,9928,0,0
232,10306,0,0
232,10384,0,0
233,10014,0,0
233,9920,0,0
233,9994,0,0
233,10172,0,0
233,10284,0,0
233,10674,0,0
233,10148,0,0
233,10280,0,0
233,10052,0,0
233,9956,0,0
234,9956,0,0
234,9914,0,0
234,10064,0,0
234,10080,0,0
234,9962,0,0
234,9924,0,0
234,9892,0,0
234,9984,0,0
234,9742,0,0
234,9900,0,0
235,10050,0,0
235,10016,0,0
235,9922,0,0
235,10046,0,0
235,10016,0,0
235,9994,0,0
235,10004,0,0
235,10026,0,0
235,9892,0,0
235,9766,0,0
236,9902,0,0
236,10010,0,0
236,9658,0,0
236,9732,0,0
236,9672,0,0
236,9768,0,0
236,10038,0,0
236,9918,0,0
236,9956,0,0
236,9912,0,0
237,9674,0,0
237,10222,0,0
237,10340,0,0
237,9946,0,0
237,10076,0,0
237,10004,0,0
237,9928,0,0
237,10022,0,0
237,10040,0,0
237,9918,0,0
238,10108,0,0
238,10086,0,0
238,10086,0,0
238,10082,0,0
238,9996,0,0
238,10268,0,0
238,10352,0,0
238,10060,0,0
238,9984,0,0
238,9922,0,0
239,9698,0,0
239,9898,0,0
239,10324,0,0
239,10478,0,0
239,10354,0,0
239,10384,0,0
239,10378,0,0
239,10382,0,0
239,10292,0,0
239,10316,0,0
240,10228,0,0
240,10468,0,0
240,10298,0,0
240,10388,0,0
240,10540,0,0
240,10384,0,0
240,9754,0,0
240,9994,0,0
240,9934,0,0
240,10280,0,0
241,10368,0,0
241,10414,0,0
241,10428,0,0
241,10388,0,0
241,10270,0,0
241,10408,0,0
241,10530,0,0
241,10444,0,0
241,10368,0,0
241,10258,0,0
242,9928,0,0
242,9804,0,0
242,10006,0,0
242,9940,0,0
242,9880,0,0
242,9968,0,0
242,10376,0,0
242,10248,0,0
242,9880,0,0
242,9994,0,0
243,10042,0,0
243,10022,0,0
243,9956,0,0
243,9996,0,0
243,9958,0,0
243,9978,0,0
243,9946,0,0
243,10276,0,0
243,9944,0,0
243,9938,0,0
244,10042,0,0
244,9860,0,0
244,9918,0,0
244,10014,0,0
244,9876,0,0
244,9946,0,0
244,10032,0,0
244,10054,0,0
244,9980,0,0
244,9952,0,0
245,9990,0,0
245,9918,0,0
245,10014,0,0
245,9914,0,0
245,9942,0,0
245,10364,0,0
245,9988,0,0
245,10022,0,0
245,9906,0,0
245,9944,0,0
246,9916,0,0
246,10052,0,0
246,10092,0,0
246,10254,0,0
246,10138,0,0
246,9928,0,0
246,10042,0,0
246,9830,0,0
246,9908,0,0
246,9966,0,0
247,9938,0,0
247,9916,0,0
247,9832,0,0
247,9836,0,0
247,10006,0,0
247,9860,0,0
247,10040,0,0
247,10082,0,0
247,9880,0,0
247,9850,0,0
248,9818,0,0
248,10030,0,0
248,9820,0,0
248,9770,0,0
248,9984,0,0
248,10380,0,0
248,10420,0,0
248,9972,0,0
248,10040,0,0
248,10010,0,0
249,9786,0,0
249,9942,0,0
249,9880,0,0
249,10028,0,0
249,9864,0,0
249,9790,0,0
249,9962,0,0
249,9844,0,0
249,9706,0,0
249,9746,0,0
250,9830,0,0
250,9802,0,0
250,10036,0,0
250,9984,0,0
250,9908,0,0
250,9994,0,0
250,9976,0,0
250,9920,0,0
250,9942,0,0
250,10000,0,0
251,9988,0,0
251,9912,0,0
251,9852,0,0
251,9852,0,0
251,9730,0,0
251,9738,0,0
251,9876,0,0
251,10144,0,0
251,10368,0,0
251,10384,0,0
252,10494,0,0
252,10042,0,0
252,10020,0,0
252,10000,0,0
252,9948,0,0
252,10282,0,0
252,10344,0,0
252,10392,0,0
252,10266,0,0
252,10382,0,0
253,10506,0,0
253,10490,0,0
253,10392,0,0
253,10384,0,0
253,10344,0,0
253,10514,0,0
253,10462,0,0
253,10072,0,0
253,9838,0,0
253,9788,0,0
254,9942,0,0
254,9888,0,0
254,9958,0,0
254,9918,0,0
254,9868,0,0
254,9944,0,0
254,9798,0,0
254,9750,0,0
254,9804,0,0
254,9868,0,0
255,9862,0,0
255,9820,0,0
255,10024,0,0
255,10002,0,0
255,9874,0,0
255,9954,0,0
255,9968,0,0
255,10234,0,0
255,9880,0,0
255,9766,0,0
